route_id,service_type,trip_id,shape_id
4,1,2197,shp_1_9
4,1,2198,shp_1_9
4,1,2199,shp_1_9
4,1,2200,shp_1_9
4,1,2201,shp_1_9
4,1,2202,shp_1_9
4,1,2203,shp_1_9
4,1,2204,shp_1_9
4,1,2205,shp_1_9
4,1,2206,shp_1_9
4,1,2207,shp_1_9
4,1,2208,shp_1_9
4,1,2209,shp_1_9
4,1,2210,shp_1_9
4,1,2211,shp_1_9
4,1,2212,shp_1_9
4,1,2213,shp_1_9
4,1,2214,shp_1_9
4,1,2215,shp_1_9
4,1,2216,shp_1_9
4,1,2217,shp_1_9
4,1,2218,shp_1_9
4,1,2219,shp_1_9
4,1,2220,shp_1_9
4,1,2221,shp_1_9
4,1,2222,shp_1_9
4,1,2223,shp_1_9
4,1,2224,shp_1_9
4,1,2225,shp_1_9
4,1,2226,shp_1_9
4,1,2227,shp_1_9
4,1,2228,shp_1_9
4,1,2229,shp_1_9
4,1,2230,shp_1_9
4,1,2231,shp_1_9
4,1,2232,shp_1_9
4,1,2233,shp_1_9
4,1,2234,shp_1_9
4,1,2235,shp_1_9
4,1,2236,shp_1_9
4,1,2237,shp_1_9
4,1,2238,shp_1_9
4,1,2239,shp_1_9
4,1,2240,shp_1_9
4,1,2241,shp_1_9
4,1,2242,shp_1_9
4,1,2243,shp_1_9
4,1,2244,shp_1_9
4,1,2245,shp_1_9
4,1,2246,shp_1_9
4,1,2247,shp_1_9
4,1,2248,shp_1_9
4,1,2249,shp_1_9
4,1,2250,shp_1_9
4,1,2251,shp_1_9
4,1,2252,shp_1_9
4,1,2253,shp_1_9
4,1,2254,shp_1_9
4,1,2255,shp_1_9
4,1,2256,shp_1_9
4,1,2257,shp_1_9
4,1,2258,shp_1_9
4,1,2259,shp_1_9
4,1,2260,shp_1_9
4,1,2261,shp_1_9
4,1,2262,shp_1_9
4,1,2263,shp_1_9
4,1,2264,shp_1_9
4,1,2265,shp_1_9
4,1,2266,shp_1_9
4,1,2267,shp_1_9
4,1,2268,shp_1_9
4,1,2269,shp_1_9
4,1,2270,shp_1_9
4,1,2271,shp_1_9
4,1,2272,shp_1_9
4,1,2273,shp_1_9
4,1,2274,shp_1_9
4,1,2275,shp_1_9
4,1,2276,shp_1_9
4,1,2277,shp_1_9
4,1,2278,shp_1_9
4,1,2279,shp_1_9
4,1,2280,shp_1_9
4,1,2281,shp_1_9
4,1,2282,shp_1_9
4,1,2283,shp_1_9
4,1,2284,shp_1_9
4,1,2285,shp_1_9
4,1,2286,shp_1_9
4,1,2287,shp_1_9
4,1,2288,shp_1_9
4,1,2289,shp_1_9
4,1,2290,shp_1_9
4,1,2291,shp_1_9
4,1,2292,shp_1_9
4,1,2293,shp_1_9
4,1,2294,shp_1_9
4,1,2295,shp_1_9
4,1,2296,shp_1_9
4,1,2297,shp_1_9
4,1,2298,shp_1_9
4,1,2299,shp_1_9
4,1,2300,shp_1_9
4,1,2301,shp_1_9
4,1,2302,shp_1_9
4,1,2303,shp_1_9
4,1,2304,shp_1_9
4,1,2305,shp_1_9
4,1,2306,shp_1_9
4,1,2307,shp_1_9
4,1,2308,shp_1_9
4,1,2309,shp_1_9
4,1,2310,shp_1_9
4,1,2311,shp_1_9
4,1,2312,shp_1_9
4,1,2313,shp_1_9
4,1,2314,shp_1_9
4,1,2315,shp_1_9
4,1,2316,shp_1_9
4,1,2317,shp_1_9
4,1,2318,shp_1_9
4,1,2319,shp_1_9
4,1,2320,shp_1_9
4,1,2321,shp_1_9
4,1,2322,shp_1_9
4,1,2323,shp_1_9
4,1,2324,shp_1_9
4,1,2325,shp_1_9
4,1,2326,shp_1_9
4,1,2327,shp_1_9
4,1,2328,shp_1_9
4,1,2329,shp_1_9
4,1,2330,shp_1_9
4,1,2331,shp_1_9
4,1,2332,shp_1_9
4,1,2333,shp_1_9
4,1,2334,shp_1_9
4,1,2335,shp_1_9
4,1,2336,shp_1_9
4,1,2337,shp_1_9
4,1,2338,shp_1_9
4,1,2339,shp_1_9
4,1,2340,shp_1_9
4,1,2341,shp_1_9
4,1,2342,shp_1_9
4,1,2343,shp_1_9
4,1,2344,shp_1_9
4,1,2345,shp_1_9
4,1,2346,shp_1_9
4,1,2347,shp_1_9
4,1,2348,shp_1_9
4,1,2349,shp_1_9
4,1,2350,shp_1_9
4,1,2351,shp_1_9
4,1,2352,shp_1_9
4,1,2353,shp_1_9
4,1,2354,shp_1_9
4,1,2355,shp_1_9
4,1,2356,shp_1_9
4,1,2357,shp_1_9
4,1,2358,shp_1_9
4,1,2359,shp_1_9
4,1,2360,shp_1_9
4,1,2361,shp_1_9
4,1,2362,shp_1_9
4,1,2363,shp_1_9
4,1,2364,shp_1_9
4,1,2365,shp_1_9
4,1,2366,shp_1_9
4,1,2367,shp_1_9
4,1,2368,shp_1_9
4,1,2369,shp_1_9
4,1,2370,shp_1_9
4,1,2371,shp_1_9
4,1,2372,shp_1_9
4,1,2373,shp_1_9
4,1,2374,shp_1_9
4,1,2375,shp_1_9
4,1,2376,shp_1_9
4,1,2377,shp_1_9
4,1,2378,shp_1_9
4,1,2379,shp_1_9
4,1,2380,shp_1_9
4,1,2381,shp_1_9
4,1,2382,shp_1_9
4,1,2383,shp_1_9
4,1,2384,shp_1_9
4,1,2385,shp_1_9
4,1,2386,shp_1_9
4,1,2387,shp_1_9
4,1,2388,shp_1_9
4,1,2389,shp_1_9
4,1,2390,shp_1_9
4,1,2391,shp_1_9
4,1,2392,shp_1_9
4,1,2393,shp_1_9
4,1,2394,shp_1_9
4,1,2395,shp_1_9
4,1,2396,shp_1_9
4,1,2397,shp_1_9
4,1,2398,shp_1_9
4,1,2399,shp_1_9
4,1,2400,shp_1_9
4,1,2401,shp_1_9
4,1,2402,shp_1_9
4,1,2403,shp_1_9
4,1,2404,shp_1_9
4,1,2405,shp_1_9
5,1,3112,shp_1_14
5,1,3113,shp_1_14
5,1,3114,shp_1_14
5,1,3115,shp_1_14
5,1,3116,shp_1_14
5,1,3117,shp_1_14
5,1,3118,shp_1_14
5,1,3119,shp_1_14
5,1,3120,shp_1_14
5,1,3121,shp_1_14
5,1,3122,shp_1_14
5,1,3123,shp_1_14
5,1,3124,shp_1_14
5,1,3125,shp_1_14
5,1,3126,shp_1_14
5,1,3127,shp_1_14
5,1,3128,shp_1_14
5,1,3129,shp_1_14
5,1,3130,shp_1_14
5,1,3131,shp_1_14
5,1,3132,shp_1_14
5,1,3133,shp_1_14
5,1,3134,shp_1_14
5,1,3135,shp_1_14
5,1,3136,shp_1_14
5,1,3137,shp_1_14
5,1,3138,shp_1_14
5,1,3139,shp_1_14
5,1,3140,shp_1_14
5,1,3141,shp_1_14
5,1,3142,shp_1_14
5,1,3143,shp_1_14
5,1,3144,shp_1_14
5,1,3145,shp_1_14
5,1,3146,shp_1_14
5,1,3147,shp_1_14
5,1,3148,shp_1_14
5,1,3149,shp_1_14
5,1,3150,shp_1_14
5,1,3151,shp_1_14
5,1,3152,shp_1_14
5,1,3153,shp_1_14
5,1,3154,shp_1_14
5,1,3155,shp_1_14
5,1,3156,shp_1_14
5,1,3157,shp_1_14
5,1,3158,shp_1_14
5,1,3159,shp_1_14
5,1,3160,shp_1_14
5,1,3161,shp_1_14
5,1,3162,shp_1_14
5,1,3163,shp_1_14
5,1,3164,shp_1_14
5,1,3165,shp_1_14
5,1,3166,shp_1_14
5,1,3167,shp_1_14
5,1,3168,shp_1_14
5,1,3169,shp_1_14
5,1,3170,shp_1_14
5,1,3171,shp_1_14
5,1,3172,shp_1_14
5,1,3173,shp_1_14
5,1,3174,shp_1_14
5,1,3175,shp_1_14
5,1,3176,shp_1_14
5,1,3177,shp_1_14
5,1,3178,shp_1_14
5,1,3179,shp_1_14
5,1,3180,shp_1_14
5,1,3181,shp_1_14
5,1,3182,shp_1_14
5,1,3183,shp_1_14
5,1,3184,shp_1_14
5,1,3185,shp_1_14
5,1,3186,shp_1_14
5,1,3187,shp_1_14
5,1,3188,shp_1_14
5,1,3189,shp_1_14
5,1,3190,shp_1_14
5,1,3191,shp_1_14
5,1,3192,shp_1_14
5,1,3193,shp_1_14
5,1,3194,shp_1_14
5,1,3195,shp_1_14
5,1,3196,shp_1_14
5,1,3197,shp_1_14
5,1,3198,shp_1_14
5,1,3199,shp_1_14
5,1,3200,shp_1_14
5,1,3201,shp_1_14
5,1,3202,shp_1_14
5,1,3203,shp_1_14
5,1,3204,shp_1_14
5,1,3205,shp_1_14
5,1,3206,shp_1_14
5,1,3207,shp_1_14
5,1,3208,shp_1_14
5,1,3209,shp_1_14
5,1,3210,shp_1_14
5,1,3211,shp_1_14
5,1,3212,shp_1_14
5,1,3213,shp_1_14
5,1,3214,shp_1_14
5,1,3215,shp_1_14
5,1,3216,shp_1_14
5,1,3217,shp_1_14
5,1,3218,shp_1_14
5,1,3219,shp_1_14
5,1,3220,shp_1_14
5,1,3221,shp_1_14
5,1,3222,shp_1_14
5,1,3223,shp_1_14
5,1,3224,shp_1_14
5,1,3225,shp_1_14
5,1,3226,shp_1_14
5,1,3227,shp_1_14
5,1,3228,shp_1_14
5,1,3229,shp_1_14
5,1,3230,shp_1_14
5,1,3231,shp_1_14
5,1,3232,shp_1_14
5,1,3233,shp_1_14
5,1,3234,shp_1_14
5,1,3235,shp_1_14
5,1,3236,shp_1_14
5,1,3237,shp_1_14
5,1,3238,shp_1_14
5,1,3239,shp_1_14
5,1,3240,shp_1_14
5,1,3241,shp_1_14
5,1,3242,shp_1_14
5,1,3243,shp_1_14
5,1,3244,shp_1_14
5,1,3245,shp_1_14
5,1,3246,shp_1_14
5,1,3247,shp_1_14
5,1,3248,shp_1_14
5,1,3249,shp_1_14
5,1,3250,shp_1_14
5,1,3251,shp_1_14
5,1,3252,shp_1_14
5,1,3253,shp_1_14
5,1,3254,shp_1_14
5,1,3255,shp_1_14
5,1,3256,shp_1_14
5,1,3257,shp_1_14
5,1,3258,shp_1_14
5,1,3259,shp_1_14
5,1,3260,shp_1_14
5,1,3261,shp_1_14
5,1,3262,shp_1_14
5,1,3263,shp_1_14
5,1,3264,shp_1_14
5,1,3265,shp_1_14
5,1,3266,shp_1_14
5,1,3267,shp_1_14
5,1,3268,shp_1_14
5,1,3269,shp_1_14
5,1,3270,shp_1_14
5,1,3271,shp_1_14
5,1,3272,shp_1_14
5,1,3273,shp_1_14
5,1,3274,shp_1_14
5,1,3275,shp_1_14
5,1,3276,shp_1_14
5,1,3277,shp_1_14
5,1,3278,shp_1_14
5,1,3279,shp_1_14
5,1,3280,shp_1_14
5,1,3281,shp_1_14
5,1,3282,shp_1_14
5,1,3283,shp_1_14
5,1,3284,shp_1_14
5,1,3285,shp_1_14
5,1,3286,shp_1_14
5,1,3287,shp_1_14
5,1,3288,shp_1_14
5,1,3289,shp_1_14
5,1,3290,shp_1_14
6,1,3611,shp_1_12
6,1,3612,shp_1_12
6,1,3613,shp_1_12
6,1,3614,shp_1_12
6,1,3615,shp_1_12
6,1,3616,shp_1_12
6,1,3617,shp_1_12
6,1,3618,shp_1_12
6,1,3619,shp_1_12
6,1,3620,shp_1_12
6,1,3621,shp_1_12
6,1,3622,shp_1_12
6,1,3623,shp_1_12
6,1,3624,shp_1_12
6,1,3625,shp_1_12
6,1,3626,shp_1_12
6,1,3627,shp_1_12
6,1,3628,shp_1_12
6,1,3629,shp_1_12
6,1,3630,shp_1_12
6,1,3631,shp_1_12
6,1,3632,shp_1_12
6,1,3633,shp_1_12
6,1,3634,shp_1_12
6,1,3635,shp_1_12
6,1,3636,shp_1_12
6,1,3637,shp_1_12
6,1,3638,shp_1_12
6,1,3639,shp_1_12
6,1,3640,shp_1_12
6,1,3641,shp_1_12
6,1,3642,shp_1_12
6,1,3643,shp_1_12
6,1,3644,shp_1_12
6,1,3645,shp_1_12
6,1,3646,shp_1_12
6,1,3647,shp_1_12
6,1,3648,shp_1_12
6,1,3649,shp_1_12
6,1,3650,shp_1_12
6,1,3651,shp_1_12
6,1,3652,shp_1_12
6,1,3653,shp_1_12
6,1,3654,shp_1_12
6,1,3655,shp_1_12
6,1,3656,shp_1_12
6,1,3657,shp_1_12
6,1,3658,shp_1_12
6,1,3659,shp_1_12
6,1,3660,shp_1_12
6,1,3661,shp_1_12
6,1,3662,shp_1_12
6,1,3663,shp_1_12
6,1,3664,shp_1_12
6,1,3665,shp_1_12
6,1,3666,shp_1_12
6,1,3667,shp_1_12
6,1,3668,shp_1_12
6,1,3669,shp_1_12
6,1,3670,shp_1_12
6,1,3671,shp_1_12
6,1,3672,shp_1_12
6,1,3673,shp_1_12
6,1,3674,shp_1_12
6,1,3675,shp_1_12
6,1,3676,shp_1_12
6,1,3677,shp_1_12
6,1,3678,shp_1_12
6,1,3679,shp_1_12
6,1,3680,shp_1_12
6,1,3681,shp_1_12
6,1,3682,shp_1_12
6,1,3683,shp_1_12
6,1,3684,shp_1_12
6,1,3685,shp_1_12
6,1,3686,shp_1_12
6,1,3687,shp_1_12
6,1,3688,shp_1_12
6,1,3689,shp_1_12
6,1,3690,shp_1_12
6,1,3691,shp_1_12
6,1,3692,shp_1_12
6,1,3693,shp_1_12
6,1,3694,shp_1_12
6,1,3695,shp_1_12
6,1,3696,shp_1_12
6,1,3697,shp_1_12
6,1,3698,shp_1_12
6,1,3699,shp_1_12
6,1,3700,shp_1_12
6,1,3701,shp_1_12
6,1,3702,shp_1_12
6,1,3703,shp_1_12
6,1,3704,shp_1_12
6,1,3705,shp_1_12
6,1,3706,shp_1_12
6,1,3707,shp_1_12
6,1,3708,shp_1_12
6,1,3709,shp_1_12
6,1,3710,shp_1_12
6,1,3711,shp_1_12
6,1,3712,shp_1_12
6,1,3713,shp_1_12
6,1,3714,shp_1_12
6,1,3715,shp_1_12
6,1,3716,shp_1_12
6,1,3717,shp_1_12
6,1,3718,shp_1_12
6,1,3719,shp_1_12
6,1,3720,shp_1_12
6,1,3721,shp_1_12
6,1,3722,shp_1_12
6,1,3723,shp_1_12
6,1,3724,shp_1_12
6,1,3725,shp_1_12
6,1,3726,shp_1_12
6,1,3727,shp_1_12
6,1,3728,shp_1_12
6,1,3729,shp_1_12
6,1,3730,shp_1_12
6,1,3731,shp_1_12
6,1,3732,shp_1_12
6,1,3733,shp_1_12
6,1,3734,shp_1_12
6,1,3735,shp_1_12
6,1,3736,shp_1_12
6,1,3737,shp_1_12
6,1,3738,shp_1_12
6,1,3739,shp_1_12
6,1,3740,shp_1_12
6,1,3741,shp_1_12
6,1,3742,shp_1_12
6,1,3743,shp_1_12
6,1,3744,shp_1_12
6,1,3745,shp_1_12
6,1,3746,shp_1_12
6,1,3747,shp_1_12
6,1,3748,shp_1_12
6,1,3749,shp_1_12
6,1,3750,shp_1_12
6,1,3751,shp_1_12
6,1,3752,shp_1_12
6,1,3753,shp_1_12
6,1,3754,shp_1_12
6,1,3755,shp_1_12
6,1,3756,shp_1_12
6,1,3757,shp_1_12
6,1,3758,shp_1_12
6,1,3759,shp_1_12
6,1,3760,shp_1_12
6,1,3761,shp_1_12
6,1,3762,shp_1_12
6,1,3763,shp_1_12
6,1,3764,shp_1_12
6,1,3765,shp_1_12
6,1,3766,shp_1_12
6,1,3767,shp_1_12
6,1,3768,shp_1_12
6,1,3769,shp_1_12
6,1,3770,shp_1_12
6,1,3771,shp_1_12
6,1,3772,shp_1_12
6,1,3773,shp_1_12
6,1,3774,shp_1_12
6,1,3775,shp_1_12
6,1,3776,shp_1_12
6,1,3777,shp_1_12
6,1,3778,shp_1_12
6,1,3779,shp_1_12
6,1,3780,shp_1_12
6,1,3781,shp_1_12
6,1,3782,shp_1_12
6,1,3783,shp_1_12
6,1,3784,shp_1_12
6,1,3785,shp_1_12
6,1,3786,shp_1_12
6,1,3787,shp_1_12
6,1,3788,shp_1_12
6,1,3789,shp_1_12
6,1,3790,shp_1_12
6,1,3791,shp_1_12
6,1,3792,shp_1_12
7,1,4119,shp_1_17
7,1,4120,shp_1_17
7,1,4121,shp_1_17
7,1,4122,shp_1_17
7,1,4123,shp_1_17
7,1,4124,shp_1_17
7,1,4125,shp_1_17
7,1,4126,shp_1_17
7,1,4127,shp_1_17
7,1,4128,shp_1_17
7,1,4129,shp_1_17
7,1,4130,shp_1_17
7,1,4131,shp_1_17
7,1,4132,shp_1_17
7,1,4133,shp_1_17
7,1,4134,shp_1_17
7,1,4135,shp_1_17
7,1,4136,shp_1_17
7,1,4137,shp_1_17
7,1,4138,shp_1_17
7,1,4139,shp_1_17
7,1,4140,shp_1_17
7,1,4141,shp_1_17
7,1,4142,shp_1_17
7,1,4143,shp_1_17
7,1,4144,shp_1_17
7,1,4145,shp_1_17
7,1,4146,shp_1_17
7,1,4147,shp_1_17
7,1,4148,shp_1_17
7,1,4149,shp_1_17
7,1,4150,shp_1_17
7,1,4151,shp_1_17
7,1,4152,shp_1_17
7,1,4153,shp_1_17
7,1,4154,shp_1_17
7,1,4155,shp_1_17
7,1,4156,shp_1_17
7,1,4157,shp_1_17
7,1,4158,shp_1_17
7,1,4159,shp_1_17
7,1,4160,shp_1_17
7,1,4161,shp_1_17
7,1,4162,shp_1_17
7,1,4163,shp_1_17
7,1,4164,shp_1_17
7,1,4165,shp_1_17
7,1,4166,shp_1_17
7,1,4167,shp_1_17
7,1,4168,shp_1_17
7,1,4169,shp_1_17
7,1,4170,shp_1_17
7,1,4171,shp_1_17
7,1,4172,shp_1_17
7,1,4173,shp_1_17
7,1,4174,shp_1_17
7,1,4175,shp_1_17
7,1,4176,shp_1_17
7,1,4177,shp_1_17
7,1,4178,shp_1_17
7,1,4179,shp_1_17
7,1,4180,shp_1_17
7,1,4181,shp_1_17
7,1,4182,shp_1_17
7,1,4183,shp_1_17
7,1,4184,shp_1_17
7,1,4185,shp_1_17
7,1,4186,shp_1_17
7,1,4187,shp_1_17
7,1,4188,shp_1_17
7,1,4189,shp_1_17
7,1,4190,shp_1_17
7,1,4191,shp_1_17
7,1,4192,shp_1_17
7,1,4193,shp_1_17
7,1,4194,shp_1_17
7,1,4195,shp_1_17
7,1,4196,shp_1_17
7,1,4197,shp_1_17
7,1,4198,shp_1_17
7,1,4199,shp_1_17
7,1,4200,shp_1_17
7,1,4201,shp_1_17
7,1,4202,shp_1_17
7,1,4203,shp_1_17
7,1,4204,shp_1_17
7,1,4205,shp_1_17
7,1,4206,shp_1_17
7,1,4207,shp_1_17
7,1,4208,shp_1_17
7,1,4209,shp_1_17
7,1,4210,shp_1_17
7,1,4211,shp_1_17
7,1,4212,shp_1_17
7,1,4213,shp_1_17
7,1,4214,shp_1_17
7,1,4215,shp_1_17
7,1,4216,shp_1_17
7,1,4217,shp_1_17
7,1,4218,shp_1_17
7,1,4219,shp_1_17
7,1,4220,shp_1_17
7,1,4221,shp_1_17
7,1,4222,shp_1_17
7,1,4223,shp_1_17
7,1,4224,shp_1_17
7,1,4225,shp_1_17
7,1,4226,shp_1_17
1,1,430,shp_1_32
1,1,431,shp_1_32
1,1,432,shp_1_32
1,1,433,shp_1_32
1,1,434,shp_1_32
1,1,435,shp_1_32
1,1,436,shp_1_32
1,1,437,shp_1_32
1,1,438,shp_1_32
1,1,439,shp_1_32
1,1,440,shp_1_32
1,1,441,shp_1_32
1,1,442,shp_1_32
1,1,443,shp_1_32
1,1,444,shp_1_32
8,1,4440,shp_1_11
8,1,4441,shp_1_11
8,1,4442,shp_1_11
8,1,4443,shp_1_11
8,1,4444,shp_1_11
8,1,4445,shp_1_11
8,1,4446,shp_1_11
8,1,4447,shp_1_11
8,1,4448,shp_1_11
8,1,4449,shp_1_11
1,1,445,shp_1_32
8,1,4450,shp_1_11
8,1,4451,shp_1_11
8,1,4452,shp_1_11
8,1,4453,shp_1_11
8,1,4454,shp_1_11
8,1,4455,shp_1_11
8,1,4456,shp_1_11
8,1,4457,shp_1_11
8,1,4458,shp_1_11
8,1,4459,shp_1_11
1,1,446,shp_1_32
8,1,4460,shp_1_11
8,1,4461,shp_1_11
8,1,4462,shp_1_11
8,1,4463,shp_1_11
8,1,4464,shp_1_11
8,1,4465,shp_1_11
8,1,4466,shp_1_11
8,1,4467,shp_1_11
8,1,4468,shp_1_11
8,1,4469,shp_1_11
1,1,447,shp_1_32
8,1,4470,shp_1_11
8,1,4471,shp_1_11
8,1,4472,shp_1_11
8,1,4473,shp_1_11
8,1,4474,shp_1_11
8,1,4475,shp_1_11
8,1,4476,shp_1_11
8,1,4477,shp_1_11
8,1,4478,shp_1_11
8,1,4479,shp_1_11
1,1,448,shp_1_32
8,1,4480,shp_1_11
8,1,4481,shp_1_11
8,1,4482,shp_1_11
8,1,4483,shp_1_11
8,1,4484,shp_1_11
8,1,4485,shp_1_11
8,1,4486,shp_1_11
8,1,4487,shp_1_11
8,1,4488,shp_1_11
8,1,4489,shp_1_11
1,1,449,shp_1_32
8,1,4490,shp_1_11
8,1,4491,shp_1_11
8,1,4492,shp_1_11
8,1,4493,shp_1_11
8,1,4494,shp_1_11
8,1,4495,shp_1_11
8,1,4496,shp_1_11
8,1,4497,shp_1_11
8,1,4498,shp_1_11
8,1,4499,shp_1_11
1,1,450,shp_1_32
8,1,4500,shp_1_11
8,1,4501,shp_1_11
8,1,4502,shp_1_11
8,1,4503,shp_1_11
8,1,4504,shp_1_11
8,1,4505,shp_1_11
8,1,4506,shp_1_11
8,1,4507,shp_1_11
8,1,4508,shp_1_11
8,1,4509,shp_1_11
1,1,451,shp_1_32
8,1,4510,shp_1_11
8,1,4511,shp_1_11
8,1,4512,shp_1_11
8,1,4513,shp_1_11
8,1,4514,shp_1_11
8,1,4515,shp_1_11
8,1,4516,shp_1_11
8,1,4517,shp_1_11
8,1,4518,shp_1_11
8,1,4519,shp_1_11
1,1,452,shp_1_32
8,1,4520,shp_1_11
8,1,4521,shp_1_11
8,1,4522,shp_1_11
8,1,4523,shp_1_11
8,1,4524,shp_1_11
8,1,4525,shp_1_11
8,1,4526,shp_1_11
8,1,4527,shp_1_11
8,1,4528,shp_1_11
8,1,4529,shp_1_11
1,1,453,shp_1_32
8,1,4530,shp_1_11
8,1,4531,shp_1_11
8,1,4532,shp_1_11
8,1,4533,shp_1_11
8,1,4534,shp_1_11
8,1,4535,shp_1_11
8,1,4536,shp_1_11
8,1,4537,shp_1_11
8,1,4538,shp_1_11
8,1,4539,shp_1_11
1,1,454,shp_1_32
8,1,4540,shp_1_11
8,1,4541,shp_1_11
8,1,4542,shp_1_11
8,1,4543,shp_1_11
8,1,4544,shp_1_11
8,1,4545,shp_1_11
8,1,4546,shp_1_11
8,1,4547,shp_1_11
1,1,455,shp_1_32
1,1,456,shp_1_32
1,1,457,shp_1_32
1,1,458,shp_1_32
1,1,459,shp_1_32
1,1,460,shp_1_32
1,1,461,shp_1_32
1,1,462,shp_1_32
1,1,463,shp_1_32
1,1,464,shp_1_32
1,1,465,shp_1_32
1,1,466,shp_1_32
1,1,467,shp_1_32
1,1,468,shp_1_32
1,1,469,shp_1_32
1,1,470,shp_1_32
1,1,471,shp_1_32
1,1,472,shp_1_32
1,1,473,shp_1_32
1,1,474,shp_1_32
1,1,475,shp_1_32
1,1,476,shp_1_32
9,1,4761,shp_1_15
9,1,4762,shp_1_15
9,1,4763,shp_1_15
9,1,4764,shp_1_15
9,1,4765,shp_1_15
9,1,4766,shp_1_15
9,1,4767,shp_1_15
9,1,4768,shp_1_15
9,1,4769,shp_1_15
1,1,477,shp_1_32
9,1,4770,shp_1_15
9,1,4771,shp_1_15
9,1,4772,shp_1_15
9,1,4773,shp_1_15
9,1,4774,shp_1_15
9,1,4775,shp_1_15
9,1,4776,shp_1_15
9,1,4777,shp_1_15
9,1,4778,shp_1_15
9,1,4779,shp_1_15
1,1,478,shp_1_32
9,1,4780,shp_1_15
9,1,4781,shp_1_15
9,1,4782,shp_1_15
9,1,4783,shp_1_15
9,1,4784,shp_1_15
9,1,4785,shp_1_15
9,1,4786,shp_1_15
9,1,4787,shp_1_15
9,1,4788,shp_1_15
9,1,4789,shp_1_15
1,1,479,shp_1_32
9,1,4790,shp_1_15
9,1,4791,shp_1_15
9,1,4792,shp_1_15
9,1,4793,shp_1_15
9,1,4794,shp_1_15
9,1,4795,shp_1_15
9,1,4796,shp_1_15
9,1,4797,shp_1_15
9,1,4798,shp_1_15
9,1,4799,shp_1_15
1,1,480,shp_1_32
9,1,4800,shp_1_15
9,1,4801,shp_1_15
9,1,4802,shp_1_15
9,1,4803,shp_1_15
9,1,4804,shp_1_15
9,1,4805,shp_1_15
9,1,4806,shp_1_15
9,1,4807,shp_1_15
9,1,4808,shp_1_15
9,1,4809,shp_1_15
1,1,481,shp_1_32
9,1,4810,shp_1_15
9,1,4811,shp_1_15
9,1,4812,shp_1_15
9,1,4813,shp_1_15
9,1,4814,shp_1_15
9,1,4815,shp_1_15
9,1,4816,shp_1_15
9,1,4817,shp_1_15
9,1,4818,shp_1_15
9,1,4819,shp_1_15
1,1,482,shp_1_32
9,1,4820,shp_1_15
9,1,4821,shp_1_15
9,1,4822,shp_1_15
9,1,4823,shp_1_15
9,1,4824,shp_1_15
9,1,4825,shp_1_15
9,1,4826,shp_1_15
9,1,4827,shp_1_15
9,1,4828,shp_1_15
9,1,4829,shp_1_15
1,1,483,shp_1_32
9,1,4830,shp_1_15
9,1,4831,shp_1_15
9,1,4832,shp_1_15
9,1,4833,shp_1_15
9,1,4834,shp_1_15
9,1,4835,shp_1_15
9,1,4836,shp_1_15
9,1,4837,shp_1_15
9,1,4838,shp_1_15
9,1,4839,shp_1_15
1,1,484,shp_1_32
9,1,4840,shp_1_15
9,1,4841,shp_1_15
9,1,4842,shp_1_15
9,1,4843,shp_1_15
9,1,4844,shp_1_15
9,1,4845,shp_1_15
9,1,4846,shp_1_15
9,1,4847,shp_1_15
9,1,4848,shp_1_15
9,1,4849,shp_1_15
1,1,485,shp_1_32
9,1,4850,shp_1_15
9,1,4851,shp_1_15
9,1,4852,shp_1_15
9,1,4853,shp_1_15
9,1,4854,shp_1_15
9,1,4855,shp_1_15
9,1,4856,shp_1_15
9,1,4857,shp_1_15
9,1,4858,shp_1_15
9,1,4859,shp_1_15
1,1,486,shp_1_32
9,1,4860,shp_1_15
9,1,4861,shp_1_15
9,1,4862,shp_1_15
9,1,4863,shp_1_15
9,1,4864,shp_1_15
9,1,4865,shp_1_15
9,1,4866,shp_1_15
9,1,4867,shp_1_15
9,1,4868,shp_1_15
9,1,4869,shp_1_15
1,1,487,shp_1_32
9,1,4870,shp_1_15
9,1,4871,shp_1_15
9,1,4872,shp_1_15
9,1,4873,shp_1_15
9,1,4874,shp_1_15
9,1,4875,shp_1_15
9,1,4876,shp_1_15
9,1,4877,shp_1_15
9,1,4878,shp_1_15
9,1,4879,shp_1_15
1,1,488,shp_1_32
9,1,4880,shp_1_15
9,1,4881,shp_1_15
9,1,4882,shp_1_15
9,1,4883,shp_1_15
9,1,4884,shp_1_15
9,1,4885,shp_1_15
9,1,4886,shp_1_15
9,1,4887,shp_1_15
9,1,4888,shp_1_15
9,1,4889,shp_1_15
1,1,489,shp_1_32
9,1,4890,shp_1_15
9,1,4891,shp_1_15
1,1,490,shp_1_32
1,1,491,shp_1_32
1,1,492,shp_1_32
1,1,493,shp_1_32
1,1,494,shp_1_32
1,1,495,shp_1_32
1,1,496,shp_1_32
1,1,497,shp_1_32
1,1,498,shp_1_32
1,1,499,shp_1_32
1,1,500,shp_1_32
1,1,501,shp_1_32
1,1,502,shp_1_32
1,1,503,shp_1_32
1,1,504,shp_1_32
1,1,505,shp_1_32
1,1,506,shp_1_32
1,1,507,shp_1_32
1,1,508,shp_1_32
1,1,509,shp_1_32
1,1,510,shp_1_32
1,1,511,shp_1_32
1,1,512,shp_1_32
10,1,5121,shp_1_19
10,1,5122,shp_1_19
10,1,5123,shp_1_19
10,1,5124,shp_1_19
